"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","111156","","","","0"
"2019-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","111185","","","","0"
"2019-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","111950","","","","0"
"2019-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","114884","","","","0"
"2019-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","117202","","","","0"
"2019-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","122005","","","","0"
"2019-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","130717","","","","0"
"2019-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","140502","","","","0"
"2019-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","148970","","","","0"
"2019-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","155048","","","","0"
"2019-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","160812","","","","0"
"2019-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","164669","","","","0"
"2019-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","168056","","","","0"
"2020-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","170761","","","","0"
"2020-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","174874","","","","0"
"2020-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","177662","","","","0"
"2020-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","176783","","","","0"
"2020-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","178066","","","","0"
"2020-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","177732","","","","0"
"2020-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","176529","","","","0"
"2020-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","177022","","","","0"
"2020-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","176604","","","","0"
"2020-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","177482","","","","0"
"2020-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","179569","","","","0"
"2020-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","182365","","","","0"
"2021-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","185037","","","","0"
"2021-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","187930","","","","0"
"2021-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","190942","","","","0"
"2021-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","193557","","","","0"
"2021-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","194862","","","","0"
"2021-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","196326","","","","0"
"2021-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","197307","","","","0"
"2021-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","197941","","","","0"
"2021-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","198541","","","","0"
"2021-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","197436","","","","0"
"2021-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","197229","","","","0"
"2021-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","196413","","","","0"
"2022-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","195087","","","","0"
"2022-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","194014","","","","0"
"2022-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","193067","","","","0"
"2022-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","192134","","","","0"
"2022-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","191743","","","","0"
"2022-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","191346","","","","0"
"2022-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","190622","","","","0"
"2022-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","190383","","","","0"
"2022-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","190417","","","","0"
"2022-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","191192","","","","0"
"2022-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","193547","","","","0"
"2022-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","195148","","","","0"
"2023-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","196657","","","","0"
"2023-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","198909","","","","0"
"2023-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","203068","","","","0"
"2023-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","207693","","","","0"
"2023-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","216302","","","","0"
"2023-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","230323","","","","0"
"2023-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","244633","","","","0"
"2023-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","257357","","","","0"
"2023-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","264914","","","","0"
"2023-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","270297","","","","0"
"2023-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","274325","","","","0"
"2023-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","276949","","","","0"
"2024-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","279133","","","","0"
"2024-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","283100","","","","0"
"2024-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","288680","","","","0"
"2024-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","297327","","","","0"
"2024-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","309308","","","","0"
"2024-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","320104","","","","0"
"2024-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","333918","","","","0"
"2024-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","348280","","","","0"
"2024-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","358625","","","","0"
"2024-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","369397","","","","0"
"2024-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","380440","","","","0"
"2024-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","387169","","","","0"
"2025-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","390978","","","","0"
"2025-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","392985","","","","0"
"2025-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","396285","","","","0"
"2025-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","399382","","","","0"
"2025-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","404913","","","","0"
"2025-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","410010","","","","0"
"2025-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","417171","","","","0"
"2025-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","425711","","","","0"
"2025-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","433235","","","","0"
"2025-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","439337","","","","0"
"2025-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","442313","","","","0"
"2025-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667746","1.23.1","446673","","","","0"
"2013-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2013-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2014-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2015-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2016-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2016-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2016-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2016-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2016-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2016-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","","..","","","2"
"2016-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.94","","","","2"
"2016-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.81","","","","2"
"2016-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.80","","","","2"
"2016-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.79","","","","2"
"2016-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.77","","","","2"
"2016-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.76","","","","2"
"2017-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.75","","","","2"
"2017-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.75","","","","2"
"2017-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.75","","","","2"
"2017-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.74","","","","2"
"2017-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.73","","","","2"
"2017-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.72","","","","2"
"2017-07","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.71","","","","2"
"2017-08","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.70","","","","2"
"2017-09","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.70","","","","2"
"2017-10","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.72","","","","2"
"2017-11","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.72","","","","2"
"2017-12","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.74","","","","2"
"2018-01","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.75","","","","2"
"2018-02","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.77","","","","2"
"2018-03","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.79","","","","2"
"2018-04","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.81","","","","2"
"2018-05","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.82","","","","2"
"2018-06","Canada","2016A000011124","Fixed rate, outstanding balances, residential mortgages, uninsured, from 3 to less than 5 years","Interest rate","Percent","239","units","0","v122667797","1.23.2","2.85","","","","2"
